3a Tidak setia dan taat sepenuhnya kepada pancasila, undang-undang dasar negara republik indonesia tahun 1945, negara, dan pemerintah.
3b Tidak mengutamakan kepentingan negara di atas kepentingan pribadi atau golongan serta menghindari segala sesuatu yang dapat merugikan kepentingan negara.
3c Tidak menjunjung tinggi kehormatan dan martabat negara, pemerintah, dan kepolisian negara republik indonesia.
3d Tidak menyimpan rahasia negara dan/atau rahasia jabatan dengan sebaik-baiknya.
3e Tidak hormat-menghormati antar pemeluk agama.
3f Tidak menjunjung tinggi hak asasi manusia.
3g Tidak menaati peraturan perundang-undangan yang berlaku, baik yang berhubungan dengan tugas kedinasan maupun yang berlaku secara umum.
3h Tidak melaporkan kepada atasannya apabila mengetahui ada hal yang dapat membahayakan dan/atau merugikan negara/ pemerintah.
3i Tidak bersikap dan bertingkah laku sopan santun terhadap masyarakat.
3j Tidak berpakaian rapi dan pantas.
4a Tidak memberikan perlindungan, pengayoman, dan pelayanan dengan sebaik-baiknya kepada masyarakat.
4b Tidak memperhatikan dan menyelesaikan dengan sebaik-baiknya laporan dan/atau pengaduan masyarakat.
4c Tidak menaati sumpah atau janji anggota kepolisian negara republik indonesia serta sumpah atau janji jabatan berdasarkan peraturan perundang-undangan yang berlaku.
4d Tidak melaksanakan tugas sebaik-baiknya dengan penuh kesadaran dan rasa tanggung jawab.
4e Tidak memelihara dan meningkatkan keutuhan, kekompakan, persatuan, dan kesatuan kepolisian negara republik indonesia.
4f Tidak menaati segala peraturan perundang-undangan dan peraturan kedinasan yang berlaku.
4g Tidak bertindak dan bersikap tegas serta berlaku adil dan bijaksana terhadap bawahannya.
4h Tidak membimbing bawahannya dalam melaksanakan tugas.
4i Tidak memberikan contoh dan teladan yang baik terhadap bawahannya.
4j Tidak mendorong semangat bawahannya untuk meningkatkan prestasi kerja.
4k Tidak memberikan kesempatan kepada bawahannya untuk mengembangkan karier.
4l Tidak menaati perintah kedinasan yang sah dari atasan yang berwenang.
4m Tidak menaati ketentuan jam kerja.
4n Tidak menggunakan dan memelihara barang milik dinas dengan sebaik-baiknya.
4o Tidak menciptakan dan memelihara suasana kerja yang baik.
5a Arogansi.
5a Asusila.
5a Balapan liar.
5a Cerai tanpa ijin pimpinan.
5a Gratifikasi.
5a Hutang piutang.
5a Ingkar janji.
5a Istri lebih dari satu.
5a Judi.
5a KDRT.
5a Kekerasan.
5a Korupsi.
5a Lahgun Anggaran.
5a Laka lantas menimbulkan korban.
5a Lalai dalam tugas.
5a Mabuk minuman keras.
5a Melanggar prokes.
5a Mengeluarkan tahanan tidak sesuai prosedur.
5a Narkoba.
